timestamp,username,followers
2026-05-09T07:25:04,know.youngwoo,8433
2026-05-09T07:25:04,insateam_hr,41800
2026-05-09T07:25:04,choi.jihye.ceo,669
2026-05-09T07:25:04,edu_signal,21900
2026-05-09T07:25:04,chipguide,1054
2026-05-09T07:25:04,jasoseo_king,2817
2026-05-09T07:25:04,master_chopd,2838
2026-05-09T07:25:04,jjeon_ki__,263
2026-05-09T07:25:04,narae_is_consulting,5796
2026-05-09T07:25:04,j_positioning,8657
2026-05-09T07:25:04,catch.job,8328
2026-05-09T07:25:04,interview__k,2512
2026-05-09T07:25:04,job_jin_coach,2893
2026-05-09T07:25:04,engineering.mentor,960
2026-05-09T07:25:04,in_ba_hab,7508
2026-05-09T07:25:04,jobandkill,10400
2026-05-09T07:25:04,jasoseohero,3165
2026-05-09T07:25:04,harihari747474,3361
2026-05-09T07:25:04,allpass_everything,33300
2026-05-09T08:25:41,know.youngwoo,8435
2026-05-09T08:25:41,choi.jihye.ceo,669
2026-05-09T08:25:41,edu_signal,21900
2026-05-09T08:25:41,chipguide,1054
2026-05-09T08:25:41,jasoseo_king,2817
2026-05-09T08:25:41,master_chopd,2838
2026-05-09T08:25:41,jjeon_ki__,263
2026-05-09T08:25:41,narae_is_consulting,5796
2026-05-09T08:25:41,j_positioning,8657
2026-05-09T08:25:41,catch.job,8328
2026-05-09T08:25:41,job_jin_coach,2893
2026-05-09T08:25:41,engineering.mentor,960
2026-05-09T08:25:41,allkill.binn,10500
2026-05-09T08:25:41,in_ba_hab,7508
2026-05-09T08:25:41,jobandkill,10400
2026-05-09T08:25:41,jasoseohero,3165
2026-05-09T08:25:41,harihari747474,3361
2026-05-09T08:25:41,allpass_everything,33300
2026-05-09T09:58:52,know.youngwoo,8438
2026-05-09T09:58:52,insateam_hr,41800
2026-05-09T09:58:52,choi.jihye.ceo,669
2026-05-09T09:58:52,edu_signal,21900
2026-05-09T09:58:52,chipguide,1054
2026-05-09T09:58:52,jasoseo_king,2817
2026-05-09T09:58:52,master_chopd,2838
2026-05-09T09:58:52,jjeon_ki__,263
2026-05-09T09:58:52,narae_is_consulting,5796
2026-05-09T09:58:52,j_positioning,8657
2026-05-09T09:58:52,catch.job,8328
2026-05-09T09:58:52,interview__k,2512
2026-05-09T09:58:52,engineering.mentor,960
2026-05-09T09:58:52,allkill.binn,10500
2026-05-09T09:58:52,jobandkill,10400
2026-05-09T09:58:52,jasoseohero,3165
2026-05-09T09:58:52,harihari747474,3361
2026-05-09T09:58:52,allpass_everything,33300
2026-05-09T11:39:09,know.youngwoo,8440
2026-05-09T11:39:09,insateam_hr,41900
2026-05-09T11:39:09,master_chopd,2838
2026-05-09T11:39:09,jjeon_ki__,263
2026-05-09T11:39:09,j_positioning,8657
2026-05-09T11:39:09,catch.job,8328
2026-05-09T11:39:09,allkill.binn,10500
2026-05-09T11:39:09,in_ba_hab,7508
2026-05-09T11:39:09,jobandkill,10400
2026-05-09T11:39:09,jasoseohero,3165
2026-05-09T11:39:09,harihari747474,3361
2026-05-09T11:39:09,allpass_everything,33300
2026-05-09T14:42:49,know.youngwoo,8440
2026-05-09T14:42:49,insateam_hr,41900
2026-05-09T14:42:49,choi.jihye.ceo,669
2026-05-09T14:42:49,edu_signal,21900
2026-05-09T14:42:49,chipguide,1054
2026-05-09T14:42:49,jasoseo_king,2817
2026-05-09T14:42:49,jjeon_ki__,263
2026-05-09T14:42:49,narae_is_consulting,5796
2026-05-09T14:42:49,j_positioning,8657
2026-05-09T14:42:49,job_jin_coach,2893
2026-05-09T14:42:49,engineering.mentor,960
2026-05-09T14:42:49,allkill.binn,10500
2026-05-09T14:42:49,in_ba_hab,7507
2026-05-09T14:42:49,jobandkill,10400
2026-05-09T14:42:49,jasoseohero,3165
2026-05-09T14:42:49,harihari747474,3361
2026-05-09T14:42:49,allpass_everything,33400
2026-05-09T17:39:46,know.youngwoo,8435
2026-05-09T17:39:46,insateam_hr,41900
2026-05-09T17:39:46,choi.jihye.ceo,669
2026-05-09T17:39:46,edu_signal,21900
2026-05-09T17:39:46,chipguide,1053
2026-05-09T17:39:46,jasoseo_king,2816
2026-05-09T17:39:46,master_chopd,2838
2026-05-09T17:39:46,jjeon_ki__,263
2026-05-09T17:39:46,narae_is_consulting,5796
2026-05-09T17:39:46,j_positioning,8657
2026-05-09T17:39:46,catch.job,8329
2026-05-09T17:39:46,interview__k,2512
2026-05-09T17:39:46,job_jin_coach,2893
2026-05-09T17:39:46,engineering.mentor,959
2026-05-09T17:39:46,allkill.binn,10500
2026-05-09T17:39:46,in_ba_hab,7505
2026-05-09T17:39:46,jobandkill,10400
2026-05-09T17:39:46,jasoseohero,3164
2026-05-09T17:39:46,harihari747474,3361
2026-05-09T17:39:46,allpass_everything,33300
2026-05-09T20:09:13,know.youngwoo,8435
2026-05-09T20:09:13,insateam_hr,41900
2026-05-09T20:09:13,choi.jihye.ceo,668
2026-05-09T20:09:13,chipguide,1053
2026-05-09T20:09:13,jasoseo_king,2816
2026-05-09T20:09:13,jjeon_ki__,263
2026-05-09T20:09:13,j_positioning,8657
2026-05-09T20:09:13,catch.job,8329
2026-05-09T20:09:13,interview__k,2512
2026-05-09T20:09:13,job_jin_coach,2893
2026-05-09T20:09:13,allkill.binn,10500
2026-05-09T20:09:13,jobandkill,10400
2026-05-09T20:09:13,jasoseohero,3164
2026-05-09T20:09:13,harihari747474,3361
2026-05-09T20:09:13,allpass_everything,33300
2026-05-09T23:33:27,know.youngwoo,8434
2026-05-09T23:33:27,insateam_hr,41900
2026-05-09T23:33:27,choi.jihye.ceo,668
2026-05-09T23:33:27,edu_signal,21900
2026-05-09T23:33:27,jasoseo_king,2817
2026-05-09T23:33:27,master_chopd,2838
2026-05-09T23:33:27,jjeon_ki__,264
2026-05-09T23:33:27,narae_is_consulting,5796
2026-05-09T23:33:27,catch.job,8329
2026-05-09T23:33:27,interview__k,2512
2026-05-09T23:33:27,job_jin_coach,2892
2026-05-09T23:33:27,allkill.binn,10500
2026-05-09T23:33:27,in_ba_hab,7504
2026-05-09T23:33:27,jobandkill,10400
2026-05-09T23:33:27,jasoseohero,3164
2026-05-09T23:33:27,harihari747474,3361
2026-05-09T23:33:27,allpass_everything,33400
2026-05-10T07:50:36,know.youngwoo,8438
2026-05-10T07:50:36,insateam_hr,41800
2026-05-10T07:50:36,choi.jihye.ceo,669
2026-05-10T07:50:36,edu_signal,21900
2026-05-10T07:50:36,chipguide,1053
2026-05-10T07:50:36,jasoseo_king,2818
2026-05-10T07:50:36,master_chopd,2838
2026-05-10T07:50:36,jjeon_ki__,264
2026-05-10T07:50:36,narae_is_consulting,5796
2026-05-10T07:50:36,j_positioning,8657
2026-05-10T07:50:36,catch.job,8329
2026-05-10T07:50:36,interview__k,2512
2026-05-10T07:50:36,job_jin_coach,2892
2026-05-10T07:50:36,engineering.mentor,960
2026-05-10T07:50:36,allkill.binn,10500
2026-05-10T07:50:36,in_ba_hab,7503
2026-05-10T07:50:36,jobandkill,10400
2026-05-10T07:50:36,jasoseohero,3164
2026-05-10T07:50:36,harihari747474,3360
2026-05-10T07:50:36,allpass_everything,33400
2026-05-10T09:15:33,know.youngwoo,8438
2026-05-10T09:15:33,insateam_hr,41900
2026-05-10T09:15:33,choi.jihye.ceo,669
2026-05-10T09:15:33,edu_signal,21900
2026-05-10T09:15:33,chipguide,1053
2026-05-10T09:15:33,jasoseo_king,2818
2026-05-10T09:15:33,narae_is_consulting,5796
2026-05-10T09:15:33,j_positioning,8657
2026-05-10T09:15:33,catch.job,8329
2026-05-10T09:15:33,job_jin_coach,2892
2026-05-10T09:15:33,allkill.binn,10500
2026-05-10T09:15:33,in_ba_hab,7503
2026-05-10T09:15:33,jobandkill,10400
2026-05-10T09:15:33,jasoseohero,3164
2026-05-10T09:15:33,harihari747474,3360
2026-05-10T09:15:33,allpass_everything,33400
2026-05-10T10:44:39,know.youngwoo,8439
2026-05-10T10:44:39,insateam_hr,41800
2026-05-10T10:44:39,edu_signal,21900
2026-05-10T10:44:39,jasoseo_king,2818
2026-05-10T10:44:39,master_chopd,2838
2026-05-10T10:44:39,jjeon_ki__,264
2026-05-10T10:44:39,j_positioning,8658
2026-05-10T10:44:39,catch.job,8329
2026-05-10T10:44:39,interview__k,2512
2026-05-10T10:44:39,job_jin_coach,2892
2026-05-10T10:44:39,engineering.mentor,960
2026-05-10T10:44:39,in_ba_hab,7503
2026-05-10T10:44:39,jobandkill,10400
2026-05-10T10:44:39,jasoseohero,3164
2026-05-10T10:44:39,harihari747474,3361
2026-05-10T10:44:39,allpass_everything,33400
